time	V(To_Dekoder,N002)
1.274503261900586e-001	1.103210e-002
1.274507007642454e-001	1.873779e-002
1.274510979663651e-001	2.919006e-002
1.274515558739272e-001	4.450989e-002
1.274524194397581e-001	8.279419e-002
1.274541465714200e-001	1.849365e-001
1.274560973105734e-001	3.282013e-001
1.274566759774141e-001	3.787842e-001
1.274578333110955e-001	4.913788e-001
1.274582358595248e-001	5.326996e-001
1.274584909504350e-001	5.599976e-001
1.274586372660955e-001	5.759125e-001
1.274587073686791e-001	5.836182e-001
1.274587607876951e-001	5.895233e-001
1.274588053820348e-001	5.944519e-001
1.274588551737161e-001	5.999603e-001
1.274588997664929e-001	6.048889e-001
1.274589378237472e-001	6.090851e-001
1.274589590991713e-001	6.114349e-001
1.274590000000000e-001	6.159363e-001
1.274590040900829e-001	6.163940e-001
1.274590122702486e-001	6.172943e-001
1.274590286305801e-001	6.190948e-001
1.274590591602112e-001	6.224518e-001
1.274590993198311e-001	6.268311e-001
1.274591412621079e-001	6.314240e-001
1.274591891864473e-001	6.366425e-001
1.274592534222826e-001	6.436157e-001
1.274593568977387e-001	6.547546e-001
1.274605798238366e-001	7.796326e-001
1.274619774536626e-001	9.082642e-001
1.274647727133147e-001	1.127762e+000
1.274703632326190e-001	1.466431e+000
1.274779242176727e-001	1.782410e+000
1.274865008845777e-001	2.000854e+000
1.274965814728871e-001	2.141373e+000
1.275086414202137e-001	2.224030e+000
1.275239343135236e-001	2.268234e+000
1.275436425954280e-001	2.287582e+000
1.275710095604168e-001	2.294037e+000
1.276119086424781e-001	2.295380e+000
1.276841296144325e-001	2.295486e+000
1.278650000000000e-001	2.295624e+000
1.278750000000000e-001	2.295624e+000
1.278750397525447e-001	2.295609e+000
1.278751192576341e-001	2.295578e+000
1.278751632926780e-001	2.295547e+000
1.278752209224796e-001	2.295471e+000
1.278752679582749e-001	2.295395e+000
1.278753200954917e-001	2.295288e+000
1.278753743255837e-001	2.295135e+000
1.278754357923427e-001	2.294922e+000
1.278755078240602e-001	2.294617e+000
1.278755965258124e-001	2.294144e+000
1.278757038599908e-001	2.293427e+000
1.278758369370768e-001	2.292282e+000
1.278759998064298e-001	2.290543e+000
1.278762048472057e-001	2.287827e+000
1.278764600254447e-001	2.283569e+000
1.278767867970219e-001	2.276779e+000
1.278772012653331e-001	2.265991e+000
1.278777412930989e-001	2.248428e+000
1.278784418992656e-001	2.220459e+000
1.278791242484040e-001	2.187866e+000
1.278797933897768e-001	2.150757e+000
1.278804166768887e-001	2.111618e+000
1.278811754806800e-001	2.058487e+000
1.278820622771688e-001	1.989609e+000
1.278834155640471e-001	1.875427e+000
1.278840085302695e-001	1.822510e+000
1.278842431935441e-001	1.800827e+000
1.278845306734510e-001	1.773788e+000
1.278850000000000e-001	1.729279e+000
1.278850046351767e-001	1.728836e+000
1.278850139055302e-001	1.727951e+000
1.278851436904784e-001	1.715591e+000
1.278852920161336e-001	1.701569e+000
1.278855886674439e-001	1.673935e+000
1.278861819700646e-001	1.620087e+000
1.278873685753059e-001	1.517883e+000
1.278897417857885e-001	1.328293e+000
1.278919703260554e-001	1.166428e+000
1.278941508668443e-001	1.024780e+000
1.278965435176722e-001	8.848877e-001
1.278982474515645e-001	7.942963e-001
1.278995168302860e-001	7.319946e-001
1.279003220242963e-001	6.947479e-001
1.279009797309479e-001	6.657104e-001
1.279016056997215e-001	6.390991e-001
1.279020526437446e-001	6.207275e-001
1.279025828832278e-001	5.996552e-001
1.279031920171435e-001	5.763550e-001
1.279038967601805e-001	5.505066e-001
1.279047015307883e-001	5.224457e-001
1.279057578002934e-001	4.879303e-001
1.279071703141802e-001	4.456177e-001
1.279093758632639e-001	3.877411e-001
1.279131531171157e-001	3.065796e-001
1.279188151975694e-001	2.139130e-001
1.279247382248854e-001	1.450653e-001
1.279310026592989e-001	9.571838e-002
1.279367077399382e-001	6.541443e-002
1.279426486657606e-001	4.415894e-002
1.279483759802103e-001	3.019714e-002
1.279543319600951e-001	2.037048e-002
1.279601119647028e-001	1.387024e-002
1.279660316401117e-001	9.368896e-003
1.279718230759326e-001	6.378174e-003
1.279777171913413e-001	4.318237e-003
1.279835211463588e-001	2.929688e-003
1.279893971519532e-001	1.983643e-003
1.279952090331328e-001	1.358032e-003
1.280010751536026e-001	9.307861e-004
1.280069034007095e-001	6.561279e-004
1.280127865854898e-001	4.577637e-004
1.280186728419674e-001	3.204346e-004
1.280307272793835e-001	1.831055e-004
1.280507596942533e-001	1.220703e-004
1.280823654522172e-001	1.550791e-004
1.281139712101810e-001	1.930704e-004
1.281455769681448e-001	2.360441e-004
1.281771827261086e-001	2.840003e-004
1.282087884840724e-001	3.369390e-004
1.282403942420362e-001	3.948601e-004
1.282720000000000e-001	4.577637e-004
1.282820000000000e-001	4.882813e-004
1.282820228135573e-001	4.730225e-004
1.282820684406718e-001	5.035400e-004
1.282821438918472e-001	5.798340e-004
1.282822231216664e-001	7.324219e-004
1.282823554575675e-001	1.129150e-003
1.282824575862224e-001	1.602173e-003
1.282825815411181e-001	2.365112e-003
1.282827003622244e-001	3.372192e-003
1.282829380044369e-001	6.118774e-003
1.282833468421542e-001	1.254272e-002
1.282836986656583e-001	1.986694e-002
1.282841293566374e-001	3.128052e-002
1.282845613808985e-001	4.565430e-002
1.282853640024011e-001	8.041382e-002
1.282868224337116e-001	1.645660e-001
1.282889857195826e-001	3.219147e-001
1.282899445951139e-001	4.035492e-001
1.282909081718794e-001	4.992676e-001
1.282915053297927e-001	5.623322e-001
1.282915798663061e-001	5.704651e-001
1.282917289393329e-001	5.868378e-001
1.282917841019908e-001	5.929108e-001
1.282918324198927e-001	5.982513e-001
1.282918753113144e-001	6.030121e-001
1.282919149015968e-001	6.073914e-001
1.282919524150004e-001	6.115112e-001
1.282919609685778e-001	6.124573e-001
1.282919780757326e-001	6.143494e-001
1.282920000000000e-001	6.167603e-001
1.282920021924268e-001	6.170044e-001
1.282920065772802e-001	6.174927e-001
1.282920153469872e-001	6.184540e-001
1.282920328864011e-001	6.203766e-001
1.282920574800040e-001	6.230774e-001
1.282920935034725e-001	6.270142e-001
1.282921353164100e-001	6.315918e-001
1.282921833268683e-001	6.368256e-001
1.282922456617313e-001	6.435699e-001
1.282923395737764e-001	6.536865e-001
1.282925041157388e-001	6.712341e-001
1.282934913675133e-001	7.717285e-001
1.282948077032126e-001	8.940430e-001
1.282974403746111e-001	1.104553e+000
1.283027057174083e-001	1.432053e+000
1.283103213136082e-001	1.762177e+000
1.283186523788209e-001	1.984634e+000
1.283287481720657e-001	2.132935e+000
1.283404300919985e-001	2.218460e+000
1.283556144345390e-001	2.265854e+000
1.283746385238090e-001	2.286606e+000
1.284015022794444e-001	2.293793e+000
1.284404460473156e-001	2.295364e+000
1.285095694059723e-001	2.295486e+000
1.286980000000000e-001	2.295624e+000
1.287080000000000e-001	2.295639e+000
1.287080396561166e-001	2.295624e+000
1.287081189683498e-001	2.295593e+000
1.287081628141475e-001	2.295532e+000
1.287082199832986e-001	2.295471e+000
1.287082670328608e-001	2.295410e+000
1.287083190159367e-001	2.295319e+000
1.287083730494481e-001	2.295151e+000
1.287084340598294e-001	2.294937e+000
1.287085055308045e-001	2.294632e+000
1.287085932471916e-001	2.294174e+000
1.287086994043748e-001	2.293472e+000
1.287088305129910e-001	2.292374e+000
1.287089909248505e-001	2.290680e+000
1.287091919061812e-001	2.288040e+000
1.287094417905753e-001	2.283951e+000
1.287097598784228e-001	2.277435e+000
1.287101624947419e-001	2.267166e+000
1.287106831395994e-001	2.250610e+000
1.287113557040894e-001	2.224396e+000
1.287120290436564e-001	2.192947e+000
1.287126863628963e-001	2.157257e+000
1.287133091705203e-001	2.118896e+000
1.287140482247824e-001	2.068100e+000
1.287149027704811e-001	2.002914e+000
1.287161377261794e-001	1.900162e+000
1.287169561373555e-001	1.827896e+000
1.287171879504919e-001	1.806610e+000
1.287175363737271e-001	1.773941e+000
1.287180000000000e-001	1.730087e+000
1.287180051408864e-001	1.729599e+000
1.287180154226591e-001	1.728622e+000
1.287182004945677e-001	1.711063e+000
1.287183855664763e-001	1.693695e+000
1.287185706383850e-001	1.676517e+000
1.287187557102936e-001	1.659529e+000
1.287189407822022e-001	1.642733e+000
1.287191258541109e-001	1.626126e+000
1.287193109260195e-001	1.609711e+000
1.287206269929253e-001	1.497955e+000
1.287232591267370e-001	1.293762e+000
1.287263490583246e-001	1.080597e+000
1.287291911258015e-001	9.098358e-001
1.287320149084084e-001	7.601776e-001
1.287332483532851e-001	7.009888e-001
1.287339674593066e-001	6.689453e-001
1.287346350950898e-001	6.405182e-001
1.287350863013669e-001	6.219788e-001
1.287356231902171e-001	6.007080e-001
1.287362353849264e-001	5.773163e-001
1.287369685505013e-001	5.505066e-001
1.287377995453662e-001	5.216827e-001
1.287389259195041e-001	4.851685e-001
1.287404330551189e-001	4.406891e-001
1.287428823966062e-001	3.782043e-001
1.287471846776080e-001	2.895813e-001
1.287528703381543e-001	2.014618e-001
1.287587017005516e-001	1.379089e-001
1.287649268370644e-001	9.185791e-002
1.287706785046025e-001	6.314087e-002
1.287766692285097e-001	4.301453e-002
1.287824612317264e-001	2.983093e-002
1.287884960504870e-001	2.053833e-002
1.287944003954894e-001	1.440430e-002
1.288005017925717e-001	1.016235e-002
1.288065596279887e-001	7.339478e-003
1.288128466880067e-001	5.401611e-003
1.288192170300177e-001	4.104614e-003
1.288259277203983e-001	3.219604e-003
1.288329320563162e-001	2.655029e-003
1.288405340190426e-001	2.273560e-003
1.288488185593523e-001	2.029419e-003
1.288582313998190e-001	1.892090e-003
1.288690940183654e-001	1.831055e-003
1.288822318837811e-001	1.800537e-003
1.289204408207956e-001	1.876831e-003
1.291052741716352e-001	2.349854e-003
1.291150000000000e-001	2.380371e-003
1.291150225327940e-001	2.380371e-003
1.291150675983821e-001	2.403259e-003
1.291151429942205e-001	2.479553e-003
1.291152219339363e-001	2.632141e-003
1.291153705078976e-001	3.105164e-003
1.291154814445243e-001	3.639221e-003
1.291156041866561e-001	4.440308e-003
1.291157274659147e-001	5.516052e-003
1.291159740244318e-001	8.468628e-003
1.291163699774593e-001	1.477051e-002
1.291166943514569e-001	2.149963e-002
1.291170845845199e-001	3.172302e-002
1.291175259735615e-001	4.601288e-002
1.291181932430435e-001	7.309723e-002
1.291192139407921e-001	1.274109e-001
1.291212553362895e-001	2.674637e-001
1.291229740913176e-001	4.103622e-001
1.291236972681734e-001	4.792633e-001
1.291242707796907e-001	5.383453e-001
1.291244379007808e-001	5.563126e-001
1.291245980827248e-001	5.736923e-001
1.291246796361120e-001	5.826263e-001
1.291247403350004e-001	5.893097e-001
1.291247840590188e-001	5.941467e-001
1.291248332071933e-001	5.995865e-001
1.291248761434378e-001	6.043243e-001
1.291249158986186e-001	6.087112e-001
1.291249532539149e-001	6.128311e-001
1.291249613979055e-001	6.137238e-001
1.291249776858867e-001	6.155167e-001
1.291250000000000e-001	6.179733e-001
1.291250022314114e-001	6.182251e-001
1.291250066942340e-001	6.187210e-001
1.291250156198794e-001	6.197052e-001
1.291250334711700e-001	6.216583e-001
1.291250584029610e-001	6.243896e-001
1.291250942957539e-001	6.283112e-001
1.291251362985712e-001	6.329041e-001
1.291251841891538e-001	6.381073e-001
1.291252469848297e-001	6.449127e-001
1.291253408169753e-001	6.550140e-001
1.291255067452024e-001	6.726990e-001
1.291265023145650e-001	7.739105e-001
1.291278297403817e-001	8.969955e-001
1.291304845920153e-001	1.108604e+000
1.291357942952824e-001	1.437447e+000
1.291434062194351e-001	1.765488e+000
1.291517726019521e-001	1.987244e+000
1.291618706010942e-001	2.134338e+000
1.291736067287791e-001	2.219383e+000
1.291888134559295e-001	2.266273e+000
1.292079379867119e-001	2.286774e+000
1.292348885984933e-001	2.293854e+000
1.292741225563714e-001	2.295380e+000
1.293437433090627e-001	2.295509e+000
1.295327569231134e-001	2.295654e+000
1.295410000000000e-001	2.295662e+000
1.295410214513616e-001	2.295654e+000
1.295410643540847e-001	2.295647e+000
1.295410956992906e-001	2.295624e+000
1.295411264669087e-001	2.295601e+000
1.295411642339880e-001	2.295570e+000
1.295412197194189e-001	2.295509e+000
1.295412671045658e-001	2.295433e+000
1.295413224924611e-001	2.295311e+000
1.295413756607344e-001	2.295166e+000
1.295414373862127e-001	2.294968e+000
1.295415091512718e-001	2.294655e+000
1.295415971373156e-001	2.294182e+000
1.295417046896777e-001	2.293465e+000
1.295418345547716e-001	2.292358e+000
1.295419973472447e-001	2.290642e+000
1.295421947485115e-001	2.288033e+000
1.295424477871080e-001	2.283882e+000
1.295427574193510e-001	2.277565e+000
1.295431623661581e-001	2.267273e+000
1.295436649197985e-001	2.251389e+000
1.295443347409999e-001	2.225433e+000
1.295450086948617e-001	2.194168e+000
1.295456707864676e-001	2.158409e+000
1.295462931512721e-001	2.120262e+000
1.295470292344121e-001	2.069870e+000
1.295478780945593e-001	2.005463e+000
1.295490636043036e-001	1.907310e+000
1.295499382741646e-001	1.830429e+000
1.295501584675627e-001	1.810280e+000
1.295505988543588e-001	1.769089e+000
1.295510000000000e-001	1.731232e+000
1.295510057304549e-001	1.730690e+000
1.295510171913647e-001	1.729599e+000
1.295512234877414e-001	1.710102e+000
1.295514297841180e-001	1.690841e+000
1.295516360804947e-001	1.671816e+000
1.295518423768714e-001	1.653027e+000
1.295520486732480e-001	1.634474e+000
1.295522549696247e-001	1.616157e+000
1.295524612660013e-001	1.598076e+000
1.295539282624576e-001	1.475586e+000
1.295568622553701e-001	1.259583e+000
1.295627302411951e-001	8.815079e-001
1.295634267420515e-001	8.424072e-001
1.295648197437643e-001	7.727661e-001
1.295656663157456e-001	7.321930e-001
1.295663179502015e-001	7.023926e-001
1.295669605938921e-001	6.741104e-001
1.295675674782021e-001	6.483459e-001
1.295681124007319e-001	6.260376e-001
1.295687273451007e-001	6.017761e-001
1.295693682402336e-001	5.775223e-001
1.295701922498362e-001	5.477905e-001
1.295711374193455e-001	5.156860e-001
1.295725416337036e-001	4.716949e-001
1.295745006862900e-001	4.174042e-001
1.295781264138698e-001	3.333359e-001
1.295826893092466e-001	2.495880e-001
1.295875350241727e-001	1.837997e-001
1.295936343869666e-001	1.252365e-001
1.295996727069653e-001	8.531189e-002
1.296057821566275e-001	5.824280e-002
1.296116347245344e-001	4.082489e-002
1.296177008050472e-001	2.870941e-002
1.296237329743034e-001	2.062225e-002
1.296299985043541e-001	1.504517e-002
1.296363164291975e-001	1.133728e-002
1.296429505440889e-001	8.796692e-003
1.296498337436923e-001	7.125854e-003
1.296572632094706e-001	6.004333e-003
1.296652913097240e-001	5.294800e-003
1.296743327840689e-001	4.844666e-003
1.296846476104890e-001	4.585266e-003
1.296969655262891e-001	4.463196e-003
1.297120635456449e-001	4.447937e-003
1.297316845474243e-001	4.478455e-003
1.299480000000000e-001	5.405426e-003
1.299480243931351e-001	5.413055e-003
1.299480731794053e-001	5.443573e-003
1.299481489634863e-001	5.519867e-003
1.299482297306651e-001	5.672455e-003
1.299483504053660e-001	6.042480e-003
1.299484496969289e-001	6.484985e-003
1.299485716790230e-001	7.228851e-003
1.299486918195697e-001	8.209229e-003
1.299489286058654e-001	1.084518e-002
1.299492692015864e-001	1.595688e-002
1.299496531326047e-001	2.354431e-002
1.299500226625554e-001	3.294373e-002
1.299505562327792e-001	4.974747e-002
1.299510400330052e-001	6.849670e-002
1.299518656605175e-001	1.084976e-001
1.299531180349166e-001	1.863823e-001
1.299553196343984e-001	3.513107e-001
1.299556600086761e-001	3.807297e-001
1.299563407572316e-001	4.455032e-001
1.299566385028891e-001	4.751244e-001
1.299574670901824e-001	5.614815e-001
1.299575338080435e-001	5.687027e-001
1.299576672437658e-001	5.832863e-001
1.299577331285554e-001	5.905304e-001
1.299577810229821e-001	5.958138e-001
1.299578288463081e-001	6.010933e-001
1.299578718290019e-001	6.058388e-001
1.299579112020060e-001	6.101799e-001
1.299579477854455e-001	6.142082e-001
1.299579618944134e-001	6.157608e-001
1.299579717820642e-001	6.168480e-001
1.299579831147315e-001	6.180954e-001
1.299579888947976e-001	6.187325e-001
1.299580000000000e-001	6.199532e-001
1.299580011105203e-001	6.200752e-001
1.299580033315607e-001	6.203194e-001
1.299580077736417e-001	6.208076e-001
1.299580166578037e-001	6.217804e-001
1.299580344003365e-001	6.237297e-001
1.299580682888749e-001	6.274376e-001
1.299581102210687e-001	6.320152e-001
1.299581529031295e-001	6.366653e-001
1.299582032859905e-001	6.421280e-001
1.299582737089271e-001	6.497383e-001
1.299583899346052e-001	6.622009e-001
1.299585964016089e-001	6.840515e-001
1.299598352036313e-001	8.077660e-001
1.299614869396611e-001	9.550209e-001
1.299647904117208e-001	1.199741e+000
1.299713973558401e-001	1.567287e+000
1.299788427949636e-001	1.843952e+000
1.299881819192710e-001	2.047943e+000
1.299982928868963e-001	2.166592e+000
1.300115806438145e-001	2.239803e+000
1.300273431446708e-001	2.275093e+000
1.300493723705873e-001	2.290283e+000
1.300786816496192e-001	2.294727e+000
1.301267522931288e-001	2.295479e+000
1.303640000000000e-001	2.295671e+000
1.303740000000000e-001	2.295679e+000
1.303740394149229e-001	2.295665e+000
1.303741182447686e-001	2.295624e+000
1.303741616974037e-001	2.295589e+000
1.303742177986783e-001	2.295523e+000
1.303742648703024e-001	2.295449e+000
1.303743164928987e-001	2.295344e+000
1.303743700439325e-001	2.295206e+000
1.303744300028931e-001	2.295009e+000
1.303745001169826e-001	2.294717e+000
1.303745855566799e-001	2.294271e+000
1.303746888586793e-001	2.293595e+000
1.303748154327649e-001	2.292560e+000
1.303749699384330e-001	2.290984e+000
1.303751616159163e-001	2.288550e+000
1.303753989488959e-001	2.284806e+000
1.303756973394269e-001	2.278960e+000
1.303760721727310e-001	2.269852e+000
1.303765507355297e-001	2.255436e+000
1.303771605452470e-001	2.232904e+000
1.303778313105106e-001	2.203178e+000
1.303784705595341e-001	2.170066e+000
1.303791035467792e-001	2.132684e+000
1.303797881599891e-001	2.087412e+000
1.303806006822461e-001	2.027773e+000
1.303816492903085e-001	1.944137e+000
1.303822049761194e-001	1.896803e+000
1.303828886283781e-001	1.835866e+000
1.303832115556422e-001	1.806399e+000
1.303833541454718e-001	1.793171e+000
1.303836393251311e-001	1.766446e+000
1.303840000000000e-001	1.732435e+000
1.303840064688187e-001	1.731821e+000
1.303840194064561e-001	1.730595e+000
1.303844888578714e-001	1.686785e+000
1.303849583092867e-001	1.644127e+000
1.303854277607019e-001	1.602621e+000
1.303858972121172e-001	1.562267e+000
1.303863666635324e-001	1.523066e+000
1.303868361149477e-001	1.485017e+000
1.303873055663629e-001	1.448120e+000
1.303906176015446e-001	1.213361e+000
1.303972416719079e-001	8.068542e-001
1.303973604317875e-001	8.004751e-001
1.303975979515467e-001	7.889748e-001
1.303980729910649e-001	7.664223e-001
1.303988366934309e-001	7.311850e-001
1.303995364409403e-001	7.000580e-001
1.304002663425082e-001	6.688080e-001
1.304007301492881e-001	6.496630e-001
1.304012725645039e-001	6.280699e-001
1.304018853429111e-001	6.045694e-001
1.304026550959188e-001	5.763168e-001
1.304035203546041e-001	5.462523e-001
1.304047647369733e-001	5.059929e-001
1.304064462635702e-001	4.569349e-001
1.304094025033399e-001	3.840046e-001
1.304148553665714e-001	2.783070e-001
1.304211230571999e-001	1.900287e-001
1.304278022646279e-001	1.259956e-001
1.304338567928210e-001	8.728790e-002
1.304401456365427e-001	6.062794e-002
1.304462456212765e-001	4.335594e-002
1.304526311169288e-001	3.139019e-002
1.304589498656024e-001	2.359104e-002
1.304656294160680e-001	1.824379e-002
1.304724831073985e-001	1.473951e-002
1.304799292436839e-001	1.238084e-002
1.304879074204767e-001	1.087523e-002
1.304969311518684e-001	9.925663e-003
1.305071496754928e-001	9.383351e-003
1.305193831733643e-001	9.115696e-003
1.305342710123757e-001	9.043932e-003
1.305536253625865e-001	9.112835e-003
1.306202182746447e-001	9.631157e-003
1.307810000000000e-001	1.113892e-002
1.307810243543791e-001	1.114464e-002
1.307810730631371e-001	1.117134e-002
1.307811488295690e-001	1.125145e-002
1.307812295335639e-001	1.140404e-002
1.307813489239541e-001	1.176643e-002
1.307814478089008e-001	1.220703e-002
1.307815695411846e-001	1.294327e-002
1.307816896658778e-001	1.391792e-002
1.307819248744604e-001	1.652718e-002
1.307822930625404e-001	2.206421e-002
1.307826792609837e-001	2.977371e-002
1.307830961360971e-001	4.048157e-002
1.307835781613532e-001	5.589867e-002
1.307841527344567e-001	7.819557e-002
1.307847543286748e-001	1.063557e-001
1.307856297232637e-001	1.564293e-001
1.307870642807056e-001	2.545929e-001
1.307881308851162e-001	3.392715e-001
1.307888667911790e-001	4.049225e-001
1.307896772066093e-001	4.829063e-001
1.307899752440792e-001	5.136242e-001
1.307904039250602e-001	5.587845e-001
1.307905844351924e-001	5.781708e-001
1.307906389797355e-001	5.841179e-001
1.307907480688218e-001	5.960903e-001
1.307908012793269e-001	6.019459e-001
1.307908497015762e-001	6.072807e-001
1.307908919398212e-001	6.119308e-001
1.307909279509820e-001	6.158886e-001
1.307909605739798e-001	6.194725e-001
1.307910000000000e-001	6.238003e-001
1.307910039426020e-001	6.242332e-001
1.307910118278061e-001	6.250973e-001
1.307910275982142e-001	6.268215e-001
1.307910578030656e-001	6.301231e-001
1.307910989624109e-001	6.346111e-001
1.307911403828792e-001	6.391144e-001
1.307911879039483e-001	6.442642e-001
1.307912496904167e-001	6.509304e-001
1.307913512223488e-001	6.618233e-001
1.307915165283123e-001	6.793633e-001
1.307925083640927e-001	7.798004e-001
1.307938308117999e-001	9.019909e-001
1.307964757072144e-001	1.112162e+000
1.308017654980434e-001	1.438841e+000
1.308094059100407e-001	1.767225e+000
1.308177671516553e-001	1.988216e+000
1.308278954562797e-001	2.135160e+000
1.308396256949836e-001	2.219780e+000
1.308548768248284e-001	2.266512e+000
1.308740091612304e-001	2.286880e+000
1.309010534619506e-001	2.293915e+000
1.309403530608910e-001	2.295418e+000
1.310103429169190e-001	2.295547e+000
1.311768951979618e-001	2.295673e+000
1.311870000000000e-001	2.295685e+000
1.311872096040764e-001	2.295685e+000
1.312002050568150e-001	2.295692e+000
1.312070000000000e-001	2.295700e+000
1.312070178849194e-001	2.295696e+000
1.312070536547580e-001	2.295685e+000
1.312070846830520e-001	2.295677e+000
1.312071135236371e-001	2.295654e+000
1.312071493383746e-001	2.295620e+000
1.312072209678495e-001	2.295544e+000
1.312072670998807e-001	2.295467e+000
1.312073225383792e-001	2.295353e+000
1.312073745594230e-001	2.295216e+000
1.312074363740132e-001	2.295010e+000
1.312075063473587e-001	2.294712e+000
1.312075940209851e-001	2.294254e+000
1.312076976077180e-001	2.293560e+000
1.312078262004095e-001	2.292492e+000
1.312079811423872e-001	2.290890e+000
1.312081744979724e-001	2.288414e+000
1.312084116673610e-001	2.284637e+000
1.312087102412682e-001	2.278751e+000
1.312090822662584e-001	2.269688e+000
1.312095562151661e-001	2.255402e+000
1.312101551846753e-001	2.233299e+000
1.312108339835579e-001	2.203266e+000
1.312114729839015e-001	2.170238e+000
1.312121057207505e-001	2.132938e+000
1.312127898472486e-001	2.087795e+000
1.312136022512334e-001	2.028309e+000
1.312146488592034e-001	1.945038e+000
1.312152146281111e-001	1.896984e+000
1.312158684621846e-001	1.838913e+000
1.312161875862819e-001	1.809891e+000
1.312163617518055e-001	1.793785e+000
1.312166516689528e-001	1.766701e+000
1.312170000000000e-001	1.733955e+000
1.312170073298608e-001	1.733261e+000
1.312170219895824e-001	1.731880e+000
1.312175539280516e-001	1.682536e+000
1.312180858665208e-001	1.634658e+000
1.312186178049900e-001	1.588246e+000
1.312191497434592e-001	1.543300e+000
1.312196816819284e-001	1.499820e+000
1.312202136203976e-001	1.457807e+000
1.312207455588668e-001	1.417259e+000
1.312244984475944e-001	1.152092e+000
1.312279621607040e-001	9.387894e-001
1.312299340500817e-001	8.325195e-001
1.312311066900542e-001	7.751007e-001
1.312317966939758e-001	7.433014e-001
1.312324557713350e-001	7.142944e-001
1.312331495278859e-001	6.849747e-001
1.312337852598696e-001	6.591721e-001
1.312343735395939e-001	6.362839e-001
1.312350924871919e-001	6.095581e-001
1.312359843108963e-001	5.781479e-001
1.312371376932341e-001	5.403824e-001
1.312389280720249e-001	4.876709e-001
1.312418194272248e-001	4.162292e-001
1.312476021376245e-001	3.062134e-001
1.312544882055678e-001	2.129593e-001
1.312610539689545e-001	1.540527e-001
1.312674771099909e-001	1.164703e-001
1.312741172098231e-001	9.088135e-002
1.312812477513361e-001	7.277679e-002
1.312888982060422e-001	6.008148e-002
1.312972656751670e-001	5.107880e-002
1.313065569453868e-001	4.460144e-002
1.313172031723483e-001	3.976440e-002
1.313296983599214e-001	3.601837e-002
1.313449291162100e-001	3.298950e-002
1.313641892650299e-001	3.054810e-002
1.313897595164179e-001	2.883911e-002
1.314243838311717e-001	2.828217e-002
1.314678584085970e-001	2.941132e-002
1.315192013844000e-001	3.227997e-002
1.315462541733941e-001	3.432465e-002
1.315598944220119e-001	3.556824e-002
1.315871749192475e-001	3.835297e-002
1.315971749192476e-001	3.945160e-002
1.316140000000000e-001	4.146576e-002
1.316140288601612e-001	4.148865e-002
1.316140865804836e-001	4.152679e-002
1.316141642125064e-001	4.162598e-002
1.316142490544017e-001	4.180145e-002
1.316143475372933e-001	4.213715e-002
1.316144441568356e-001	4.257965e-002
1.316145600819305e-001	4.328918e-002
1.316146901786387e-001	4.434967e-002
1.316149119593046e-001	4.681396e-002
1.316152802974390e-001	5.272675e-002
1.316160169737079e-001	6.964874e-002
1.316167549432939e-001	9.283447e-002
1.316175252901262e-001	1.244659e-001
1.316183576037166e-001	1.659698e-001
1.316189353706674e-001	1.996536e-001
1.316196447307263e-001	2.469788e-001
1.316205195927276e-001	3.127441e-001
1.316215198387612e-001	3.971634e-001
1.316225686578621e-001	4.942932e-001
1.316232155965893e-001	5.590744e-001
1.316234905259564e-001	5.880661e-001
1.316235309106470e-001	5.923920e-001
1.316236116800282e-001	6.010895e-001
1.316236855571523e-001	6.090775e-001
1.316237365723101e-001	6.146164e-001
1.316237804104729e-001	6.193848e-001
1.316238297689101e-001	6.247711e-001
1.316238727657282e-001	6.294556e-001
1.316239106592625e-001	6.335754e-001
1.316239461457902e-001	6.374283e-001
1.316239630681764e-001	6.392593e-001
1.316239661552275e-001	6.395950e-001
1.316239723293296e-001	6.402664e-001
1.316239846775338e-001	6.416092e-001
1.316240000000000e-001	6.432648e-001
1.316240015322466e-001	6.434326e-001
1.316240045967399e-001	6.437607e-001
1.316240107257264e-001	6.444244e-001
1.316240229836993e-001	6.457520e-001
1.316240431942525e-001	6.479416e-001
1.316240836153588e-001	6.522980e-001
1.316241220784255e-001	6.564407e-001
1.316241702766467e-001	6.616058e-001
1.316242208276340e-001	6.670074e-001
1.316243085468240e-001	6.763382e-001
1.316244351077684e-001	6.896744e-001
1.316251944734350e-001	7.668839e-001
1.316262069609903e-001	8.628006e-001
1.316282319361010e-001	1.033379e+000
1.316322818863223e-001	1.306625e+000
1.316403031050953e-001	1.697067e+000
1.316477340972996e-001	1.927368e+000
1.316581381086675e-001	2.106308e+000
1.316685063252389e-001	2.198982e+000
1.316836795643068e-001	2.258072e+000
1.317005030747964e-001	2.282944e+000
1.317264263943520e-001	2.292908e+000
1.317597271709843e-001	2.295311e+000
1.318219195369227e-001	2.295563e+000
1.320300000000000e-001	2.295715e+000
1.320400000000000e-001	2.295715e+000
1.320400391716237e-001	2.295715e+000
1.320401175148709e-001	2.295670e+000
1.320401605718333e-001	2.295639e+000
1.320402156349320e-001	2.295578e+000
1.320402627285953e-001	2.295486e+000
1.320403140002056e-001	2.295395e+000
1.320403670661134e-001	2.295258e+000
1.320404260074898e-001	2.295059e+000
1.320404947874150e-001	2.294785e+000
1.320405780138181e-001	2.294357e+000
1.320406785177825e-001	2.293732e+000
