time	V(to_dekoder)
1.091325512962404e-001	6.414788e-001
1.091326900624876e-001	6.566591e-001
1.091327224675056e-001	6.602428e-001
1.091327872775415e-001	6.674465e-001
1.091328278004433e-001	6.719632e-001
1.091328664201656e-001	6.762762e-001
1.091329100525641e-001	6.811513e-001
1.091329127352030e-001	6.814510e-001
1.091329181004810e-001	6.820502e-001
1.091329288310370e-001	6.832485e-001
1.091329502921488e-001	6.856447e-001
1.091329570777762e-001	6.864023e-001
1.091329706490310e-001	6.879172e-001
1.091329728574905e-001	6.881637e-001
1.091329772744095e-001	6.886567e-001
1.091329861082475e-001	6.896427e-001
1.091330000000000e-001	6.911933e-001
1.091330013891752e-001	6.913484e-001
1.091330041675258e-001	6.916584e-001
1.091330097242268e-001	6.922782e-001
1.091330208376288e-001	6.935170e-001
1.091330388505818e-001	6.955226e-001
1.091336924634479e-001	7.660040e-001
1.091343460763139e-001	8.333229e-001
1.091349996891800e-001	8.974792e-001
1.091356533020461e-001	9.584728e-001
1.091363069149121e-001	1.016304e+000
1.091369605277782e-001	1.070972e+000
1.091376141406443e-001	1.122478e+000
1.091422254566127e-001	1.432426e+000
1.091500836687706e-001	1.807202e+000
1.091579524484877e-001	2.042366e+000
1.091682382753543e-001	2.211972e+000
1.091792376153843e-001	2.304289e+000
1.091944670903727e-001	2.359279e+000
1.092123616310462e-001	2.382823e+000
1.092388474957968e-001	2.391598e+000
1.092748884156637e-001	2.393597e+000
1.093407617787193e-001	2.393773e+000
1.095490000000000e-001	2.393888e+000
1.095490578502441e-001	2.393853e+000
1.095491735507322e-001	2.393739e+000
1.095492397351322e-001	2.393626e+000
1.095493275616010e-001	2.393399e+000
1.095493826988349e-001	2.393206e+000
1.095494560125562e-001	2.392873e+000
1.095495425145665e-001	2.392370e+000
1.095496813303905e-001	2.391335e+000
1.095498328365448e-001	2.389878e+000
1.095500529437138e-001	2.387146e+000
1.095503118908529e-001	2.382978e+000
1.095507099308072e-001	2.374614e+000
1.095512354500925e-001	2.359896e+000
1.095521160875305e-001	2.327860e+000
1.095528723097292e-001	2.293702e+000
1.095535198574640e-001	2.258828e+000
1.095541517328748e-001	2.220043e+000
1.095548091234349e-001	2.175046e+000
1.095555990236468e-001	2.115305e+000
1.095565768415881e-001	2.034799e+000
1.095573371817594e-001	1.968342e+000
1.095574793196573e-001	1.955402e+000
1.095577635954532e-001	1.928805e+000
1.095583321470449e-001	1.874503e+000
1.095590000000000e-001	1.809623e+000
1.095590093082252e-001	1.808702e+000
1.095590279246755e-001	1.806862e+000
1.095597034358718e-001	1.741773e+000
1.095603789470681e-001	1.679106e+000
1.095610544582644e-001	1.618861e+000
1.095617299694607e-001	1.561038e+000
1.095624054806570e-001	1.505637e+000
1.095630809918534e-001	1.452658e+000
1.095637565030497e-001	1.402101e+000
1.095685223143245e-001	1.065425e+000
1.095694261908960e-001	1.009298e+000
1.095712339440389e-001	9.089382e-001
1.095722474979423e-001	8.555651e-001
1.095729572349300e-001	8.201971e-001
1.095735617310325e-001	7.912719e-001
1.095741437965541e-001	7.643594e-001
1.095745874239439e-001	7.445112e-001
1.095751105662418e-001	7.218821e-001
1.095757113946181e-001	6.968130e-001
1.095764049130651e-001	6.690725e-001
1.095772082208169e-001	6.385468e-001
1.095782855942843e-001	6.002043e-001
1.095797790306539e-001	5.517619e-001
1.095822330356100e-001	4.831191e-001
1.095867861035317e-001	3.812704e-001
1.095929398252855e-001	2.802564e-001
1.095999558893613e-001	2.020975e-001
1.096064397983186e-001	1.553646e-001
1.096133305680964e-001	1.239219e-001
1.096204019231407e-001	1.036020e-001
1.096284081755761e-001	8.960438e-002
1.096370316103058e-001	8.081573e-002
1.096471071426896e-001	7.523930e-002
1.096586422430935e-001	7.205345e-002
1.096729844270898e-001	7.032444e-002
1.096908525870775e-001	6.953752e-002
1.097153220237559e-001	6.924463e-002
1.097503853128308e-001	6.917192e-002
1.099560000000000e-001	6.916472e-002
1.099560297873636e-001	6.917560e-002
1.099560893620909e-001	6.921813e-002
1.099561677018389e-001	6.932631e-002
1.099562533231683e-001	6.952792e-002
1.099563481426376e-001	6.986578e-002
1.099564451588681e-001	7.035001e-002
1.099565595763031e-001	7.111035e-002
1.099566938352951e-001	7.229007e-002
1.099569164245326e-001	7.495354e-002
1.099572991737334e-001	8.161972e-002
1.099580646721352e-001	1.014277e-001
1.099591174069840e-001	1.412273e-001
1.099605232323150e-001	2.152919e-001
1.099621048547783e-001	3.213462e-001
1.099630237406429e-001	3.953590e-001
1.099641622282709e-001	4.989668e-001
1.099649409186289e-001	5.763749e-001
1.099656220483706e-001	6.491226e-001
1.099656343392061e-001	6.504718e-001
1.099656589208770e-001	6.531840e-001
1.099657080842188e-001	6.586267e-001
1.099658064109023e-001	6.695538e-001
1.099658534503454e-001	6.747987e-001
1.099659069027028e-001	6.807695e-001
1.099659474776649e-001	6.853010e-001
1.099659999738652e-001	6.911618e-001
1.099660000000000e-001	6.911647e-001
1.099660000522695e-001	6.911706e-001
1.099660001568086e-001	6.911823e-001
1.099660003658868e-001	6.912056e-001
1.099660007840432e-001	6.912523e-001
1.099660016203560e-001	6.913456e-001
1.099660032929816e-001	6.915323e-001
1.099660066382328e-001	6.919054e-001
1.099660133287352e-001	6.926516e-001
1.099660267097399e-001	6.941426e-001
1.099669473580248e-001	7.920757e-001
1.099678680063096e-001	8.841993e-001
1.099687886545944e-001	9.705135e-001
1.099697093028792e-001	1.051018e+000
1.099706299511640e-001	1.125713e+000
1.099715505994489e-001	1.194599e+000
1.099724712477337e-001	1.257676e+000
1.099789410584254e-001	1.631630e+000
1.099864761221622e-001	1.923379e+000
1.099957493213721e-001	2.134952e+000
1.100059446414849e-001	2.259665e+000
1.100191282455472e-001	2.335519e+000
1.100349892625606e-001	2.372516e+000
1.100568817486650e-001	2.388313e+000
1.100863466914290e-001	2.392959e+000
1.101341233487747e-001	2.393738e+000
1.103717396815988e-001	2.393884e+000
1.103820000000000e-001	2.393890e+000
1.103820599112002e-001	2.393852e+000
1.103821797336005e-001	2.393729e+000
1.103822497354640e-001	2.393604e+000
1.103823381135369e-001	2.393365e+000
1.103823904259629e-001	2.393175e+000
1.103824665117046e-001	2.392818e+000
1.103825555108325e-001	2.392284e+000
1.103827007874102e-001	2.391167e+000
1.103828552130673e-001	2.389633e+000
1.103830845181250e-001	2.386694e+000
1.103833510051534e-001	2.382260e+000
1.103837703633888e-001	2.373136e+000
1.103843193805127e-001	2.357189e+000
1.103852469781270e-001	2.322256e+000
1.103860007174418e-001	2.287167e+000
1.103866340252465e-001	2.252192e+000
1.103872558844758e-001	2.213226e+000
1.103879393184156e-001	2.165609e+000
1.103887473896667e-001	2.103440e+000
1.103897951879593e-001	2.016601e+000
1.103900801134925e-001	1.991565e+000
1.103906499645587e-001	1.939475e+000
1.103908602978675e-001	1.919815e+000
1.103912809644853e-001	1.879524e+000
1.103920000000000e-001	1.809636e+000
1.103920094016539e-001	1.808706e+000
1.103920282049616e-001	1.806848e+000
1.103927104964140e-001	1.741128e+000
1.103933927878663e-001	1.677874e+000
1.103940750793186e-001	1.617086e+000
1.103947573707710e-001	1.558765e+000
1.103954396622233e-001	1.502910e+000
1.103961219536756e-001	1.449522e+000
1.103968042451280e-001	1.398600e+000
1.104016178919098e-001	1.059567e+000
1.104025115374467e-001	1.004274e+000
1.104042988285204e-001	9.054285e-001
1.104052984082919e-001	8.529610e-001
1.104059968798303e-001	8.182502e-001
1.104066036459608e-001	7.892920e-001
1.104071893250447e-001	7.622821e-001
1.104076289039197e-001	7.426688e-001
1.104081555174509e-001	7.199541e-001
1.104087563424466e-001	6.949617e-001
1.104094624087011e-001	6.668180e-001
1.104102759047505e-001	6.360384e-001
1.104113817481520e-001	5.969072e-001
1.104129120398938e-001	5.476862e-001
1.104154700553287e-001	4.771396e-001
1.104202550615601e-001	3.723413e-001
1.104265002488985e-001	2.726504e-001
1.104334827796424e-001	1.974806e-001
1.104399669339063e-001	1.524043e-001
1.104468780202790e-001	1.219890e-001
1.104540043728710e-001	1.022732e-001
1.104620646511834e-001	8.874746e-002
1.104707745541134e-001	8.026700e-002
1.104809588282441e-001	7.491428e-002
1.104926658793908e-001	7.187016e-002
1.105072501489447e-001	7.023485e-002
1.105255106107764e-001	6.950047e-002
1.105506266449551e-001	6.923369e-002
1.105869333392160e-001	6.917018e-002
1.107890000000000e-001	6.916472e-002
1.107890309415337e-001	6.917649e-002
1.107890928246012e-001	6.922218e-002
1.107891719375635e-001	6.933473e-002
1.107892585941001e-001	6.954332e-002
1.107893513815701e-001	6.987932e-002
1.107894488622612e-001	7.037141e-002
1.107895627186072e-001	7.113513e-002
1.107897002611380e-001	7.235464e-002
1.107899243335572e-001	7.506590e-002
1.107903181248964e-001	8.202830e-002
1.107911057075748e-001	1.027087e-001
1.107921615835476e-001	1.432020e-001
1.107935895105835e-001	2.193507e-001
1.107951695059453e-001	3.258396e-001
1.107959664694466e-001	3.909197e-001
1.107975603964490e-001	5.388792e-001
1.107984154119973e-001	6.265671e-001
1.107985928268982e-001	6.458175e-001
1.107986451701982e-001	6.515691e-001
1.107987498567983e-001	6.631534e-001
1.107987906267998e-001	6.676845e-001
1.107988342794777e-001	6.725536e-001
1.107988748419129e-001	6.770843e-001
1.107989178364721e-001	6.818877e-001
1.107989560836736e-001	6.861591e-001
1.107990000000000e-001	6.910620e-001
1.107990043916326e-001	6.915520e-001
1.107990131748979e-001	6.925316e-001
1.107990307414285e-001	6.944888e-001
1.107990610555971e-001	6.978610e-001
1.107990977787244e-001	7.019356e-001
1.107991712249789e-001	7.100467e-001
1.108001994725424e-001	8.186733e-001
1.108013746126149e-001	9.323900e-001
1.108037248927599e-001	1.131092e+000
1.108084254530499e-001	1.444310e+000
1.108162698534408e-001	1.814142e+000
1.108242106370751e-001	2.048052e+000
1.108344923491910e-001	2.214896e+000
1.108455982189554e-001	2.306272e+000
1.108608602390330e-001	2.360129e+000
1.108789453661516e-001	2.383206e+000
1.109055763332150e-001	2.391701e+000
1.109421374660189e-001	2.393614e+000
1.110088488323479e-001	2.393778e+000
1.112086909306319e-001	2.393888e+000
1.112150000000000e-001	2.393891e+000
1.112150580783100e-001	2.393856e+000
1.112151742349301e-001	2.393742e+000
1.112152407850549e-001	2.393627e+000
1.112153286650783e-001	2.393399e+000
1.112153835293071e-001	2.393206e+000
1.112154570824765e-001	2.392871e+000
1.112155438707345e-001	2.392364e+000
1.112156833262678e-001	2.391322e+000
1.112158351828037e-001	2.389856e+000
1.112160561912097e-001	2.387103e+000
1.112163159731934e-001	2.382908e+000
1.112167161228185e-001	2.374468e+000
1.112172441556592e-001	2.359623e+000
1.112181296352746e-001	2.327292e+000
1.112188856783244e-001	2.293033e+000
1.112195317595430e-001	2.258146e+000
1.112201625934863e-001	2.219339e+000
1.112208227424117e-001	2.174069e+000
1.112216144046270e-001	2.114086e+000
1.112225990188707e-001	2.032957e+000
1.112233142351478e-001	1.970320e+000
1.112235695674458e-001	1.946933e+000
1.112240802320419e-001	1.898927e+000
1.112242919240348e-001	1.878702e+000
1.112245766160143e-001	1.851063e+000
1.112250000000000e-001	1.809586e+000
1.112250088417327e-001	1.808711e+000
1.112250265251980e-001	1.806964e+000
1.112256681823696e-001	1.745051e+000
1.112263098395411e-001	1.685342e+000
1.112269514967127e-001	1.627837e+000
1.112275931538842e-001	1.572535e+000
1.112282348110557e-001	1.519437e+000
1.112288764682273e-001	1.468543e+000
1.112295181253988e-001	1.419852e+000
1.112340450925303e-001	1.095266e+000
1.112350032837179e-001	1.034715e+000
1.112369196660931e-001	9.263247e-001
1.112380118699546e-001	8.679224e-001
1.112387840830839e-001	8.289589e-001
1.112393909927501e-001	7.995961e-001
1.112399743902522e-001	7.723721e-001
1.112405065447278e-001	7.483710e-001
1.112410356502592e-001	7.253296e-001
1.112416364823846e-001	7.001108e-001
1.112422873204742e-001	6.739129e-001
1.112431089565594e-001	6.424357e-001
1.112440945251969e-001	6.069928e-001
1.112455645349999e-001	5.585575e-001
1.112477612738127e-001	4.955339e-001
1.112520406104582e-001	3.964158e-001
1.112581256161384e-001	2.919461e-001
1.112651834972584e-001	2.091601e-001
1.112716609664404e-001	1.599274e-001
1.112785113763015e-001	1.269501e-001
1.112855108891688e-001	1.056716e-001
1.112934351115860e-001	9.094633e-002
1.113019390804156e-001	8.167395e-002
1.113118512619354e-001	7.575300e-002
1.113231443082932e-001	7.234494e-002
1.113371323729088e-001	7.046938e-002
1.113544483764352e-001	6.959874e-002
1.113779936349752e-001	6.926346e-002
1.114113355359519e-001	6.917521e-002
1.116220000000000e-001	6.916472e-002
1.116220309415331e-001	6.917649e-002
1.116220928245993e-001	6.922218e-002
1.116221719375604e-001	6.933473e-002
1.116222585940960e-001	6.954332e-002
1.116223513815684e-001	6.987932e-002
1.116224488622587e-001	7.037141e-002
1.116225627186053e-001	7.113513e-002
1.116227002611319e-001	7.235464e-002
1.116229243335479e-001	7.506590e-002
1.116233181248724e-001	8.202830e-002
1.116241057075212e-001	1.027087e-001
1.116251615834907e-001	1.432020e-001
1.116265895104981e-001	2.193507e-001
1.116281695058646e-001	3.258396e-001
1.116289664695227e-001	3.909197e-001
1.116305603968389e-001	5.388793e-001
1.116314154125926e-001	6.265672e-001
1.116315928274278e-001	6.458175e-001
1.116316451703296e-001	6.515691e-001
1.116317498561333e-001	6.631533e-001
1.116317906283926e-001	6.676847e-001
1.116318342850671e-001	6.725542e-001
1.116318748437771e-001	6.770845e-001
1.116319178384565e-001	6.818880e-001
1.116319560819598e-001	6.861589e-001
1.116320000000000e-001	6.910621e-001
1.116320043918040e-001	6.915521e-001
1.116320131754121e-001	6.925317e-001
1.116320307426281e-001	6.944889e-001
1.116320610557295e-001	6.978611e-001
1.116320977762701e-001	7.019354e-001
1.116321712173512e-001	7.100459e-001
1.116331993924871e-001	8.186653e-001
1.116343744497852e-001	9.323752e-001
1.116367245643814e-001	1.131067e+000
1.116414247935738e-001	1.444271e+000
1.116492692744914e-001	1.814121e+000
1.116572098024047e-001	2.048036e+000
1.116674915630137e-001	2.214889e+000
1.116785970557171e-001	2.306267e+000
1.116938590123183e-001	2.360128e+000
1.117119434832664e-001	2.383206e+000
1.117385740479365e-001	2.391702e+000
1.117751334289577e-001	2.393616e+000
1.118418422538749e-001	2.393779e+000
1.120416705993382e-001	2.393890e+000
1.120480000000000e-001	2.393893e+000
1.120480580674201e-001	2.393858e+000
1.120481742022604e-001	2.393743e+000
1.120482407434587e-001	2.393629e+000
1.120483286188393e-001	2.393401e+000
1.120483834877685e-001	2.393208e+000
1.120484570370614e-001	2.392873e+000
1.120485438164887e-001	2.392366e+000
1.120486832559993e-001	2.391324e+000
1.120488351000057e-001	2.389858e+000
1.120490560860474e-001	2.387106e+000
1.120493158419653e-001	2.382912e+000
1.120497159376775e-001	2.374474e+000
1.120502438965584e-001	2.359633e+000
1.120511292542534e-001	2.327310e+000
1.120518853044646e-001	2.293053e+000
1.120525314278407e-001	2.258166e+000
1.120531622918453e-001	2.219360e+000
1.120538223644558e-001	2.174098e+000
1.120546139777257e-001	2.114121e+000
1.120555984018791e-001	2.033009e+000
1.120563148810474e-001	1.970265e+000
1.120565670416635e-001	1.947172e+000
1.120570713628956e-001	1.899769e+000
1.120572921231770e-001	1.878685e+000
1.120575584794371e-001	1.852833e+000
1.120580000000000e-001	1.809587e+000
1.120580088775972e-001	1.808709e+000
1.120580266327916e-001	1.806955e+000
1.120586708927034e-001	1.744797e+000
1.120593151526152e-001	1.684861e+000
1.120599594125270e-001	1.627144e+000
1.120606036724388e-001	1.571648e+000
1.120612479323506e-001	1.518371e+000
1.120618921922624e-001	1.467315e+000
1.120625364521742e-001	1.418479e+000
1.120670817819455e-001	1.092949e+000
1.120680356170185e-001	1.032753e+000
1.120699432871644e-001	9.250076e-001
1.120710291202575e-001	8.670122e-001
1.120717963886880e-001	8.283328e-001
1.120724024806116e-001	7.990319e-001
1.120729849235874e-001	7.718664e-001
1.120735051735772e-001	7.484086e-001
1.120740308992801e-001	7.255146e-001
1.120746308382132e-001	7.003274e-001
1.120752827367834e-001	6.740782e-001
1.120761020232279e-001	6.426795e-001
1.120770876398457e-001	6.072171e-001
1.120785497712250e-001	5.590044e-001
1.120807398226285e-001	4.960826e-001
1.120849858993050e-001	3.974985e-001
1.120910542421603e-001	2.929752e-001
1.120981172586616e-001	2.097816e-001
1.121045950693430e-001	1.603234e-001
1.121114442926727e-001	1.272040e-001
1.121184364725396e-001	1.058485e-001
1.121263548840766e-001	9.106015e-002
1.121348480593932e-001	8.174781e-002
1.121447482112158e-001	7.579687e-002
1.121560205446310e-001	7.237018e-002
1.121699812730611e-001	7.048196e-002
1.121872514019627e-001	6.960416e-002
1.122107245707445e-001	6.926516e-002
1.122439276761839e-001	6.917552e-002
1.124550000000000e-001	6.916472e-002
1.124550164762546e-001	6.916796e-002
1.124550494287638e-001	6.918223e-002
1.124551153337823e-001	6.924200e-002
1.124551908267263e-001	6.937712e-002
1.124553195413490e-001	6.975336e-002
1.124554024663706e-001	7.010881e-002
1.124555011268286e-001	7.068652e-002
1.124556148562151e-001	7.156304e-002
1.124558097719023e-001	7.357282e-002
1.124560967912379e-001	7.776530e-002
1.124566708299091e-001	9.036253e-002
1.124576832936588e-001	1.231019e-001
1.124588717049162e-001	1.782403e-001
1.124605188433921e-001	2.827640e-001
1.124624955083118e-001	4.384683e-001
1.124634351333124e-001	5.242618e-001
1.124645634337612e-001	6.424785e-001
1.124646155992235e-001	6.481966e-001
1.124647199301481e-001	6.597209e-001
1.124647793324260e-001	6.663139e-001
1.124648257725084e-001	6.714898e-001
1.124648652994215e-001	6.759042e-001
1.124649105015553e-001	6.809548e-001
1.124649468296235e-001	6.850128e-001
1.124649527932053e-001	6.856787e-001
1.124649647203689e-001	6.870103e-001
1.124649761456728e-001	6.882859e-001
1.124649989962805e-001	6.908368e-001
1.124650000000000e-001	6.909489e-001
1.124650020074389e-001	6.911730e-001
1.124650060223168e-001	6.916210e-001
1.124650129672714e-001	6.923956e-001
1.124650268571807e-001	6.939436e-001
1.124657786835510e-001	7.746851e-001
1.124665305099213e-001	8.513558e-001
1.124672823362916e-001	9.239559e-001
1.124680341626619e-001	9.924854e-001
1.124687859890322e-001	1.056944e+000
1.124695378154024e-001	1.117332e+000
1.124702896417727e-001	1.173650e+000
1.124755730647358e-001	1.509864e+000
1.124832842981901e-001	1.850989e+000
1.124916684471362e-001	2.078603e+000
1.125018785053977e-001	2.230155e+000
1.125136492972765e-001	2.316723e+000
1.125290403936440e-001	2.364506e+000
1.125482974542891e-001	2.385137e+000
1.125756796426369e-001	2.392196e+000
1.126154559483028e-001	2.393675e+000
1.126869539685822e-001	2.393785e+000
1.128810000000000e-001	2.393895e+000
1.128810584045730e-001	2.393859e+000
1.128811752137190e-001	2.393743e+000
1.128812423914731e-001	2.393627e+000
1.128813303462265e-001	2.393397e+000
1.128813847377127e-001	2.393204e+000
1.128814587397588e-001	2.392865e+000
1.128815459223234e-001	2.392354e+000
1.128816864255193e-001	2.391298e+000
1.128818387367614e-001	2.389820e+000
1.128820612281229e-001	2.387035e+000
1.128823221949077e-001	2.382797e+000
1.128827257495780e-001	2.374238e+000
1.128832574886082e-001	2.359200e+000
1.128841506615587e-001	2.326405e+000
1.128849064482378e-001	2.291988e+000
1.128855502189747e-001	2.257082e+000
1.128861794028374e-001	2.218247e+000
1.128868438058126e-001	2.172553e+000
1.128876382492473e-001	2.112192e+000
1.128886336089896e-001	2.030079e+000
1.128892771824472e-001	1.973550e+000
1.128897128530848e-001	1.933520e+000
1.128901683887200e-001	1.890625e+000
1.128902478487104e-001	1.882989e+000
1.128904067686911e-001	1.867625e+000
1.128906821600385e-001	1.840779e+000
1.128910000000000e-001	1.809575e+000
1.128910086285209e-001	1.808722e+000
1.128910258855627e-001	1.807016e+000
1.128916520696507e-001	1.746557e+000
1.128922782537388e-001	1.688205e+000
1.128929044378268e-001	1.631959e+000
1.128935306219148e-001	1.577821e+000
1.128941568060028e-001	1.525789e+000
1.128947829900909e-001	1.475865e+000
1.128954091741789e-001	1.428047e+000
1.128998269768787e-001	1.109135e+000
1.129008117885226e-001	1.046406e+000
1.129027814118103e-001	9.340768e-001
1.129039126043806e-001	8.731865e-001
1.129047147947173e-001	8.325026e-001
1.129053280453961e-001	8.027083e-001
1.129059190302226e-001	7.750530e-001
1.129065158020812e-001	7.480986e-001
1.129070614869692e-001	7.243351e-001
1.129076680900561e-001	6.989075e-001
1.129083127221506e-001	6.730065e-001
1.129091487805157e-001	6.410418e-001
1.129101325363425e-001	6.057646e-001
1.129116498040550e-001	5.559897e-001
1.129138829241369e-001	4.924379e-001
1.129183491643008e-001	3.903835e-001
1.129245276350335e-001	2.862357e-001
1.129315568973070e-001	2.057075e-001
1.129380325100539e-001	1.577265e-001
1.129448900356241e-001	1.255378e-001
1.129519310700737e-001	1.046888e-001
1.129598885586648e-001	9.031401e-002
1.129684538569431e-001	8.126431e-002
1.129784347662249e-001	7.550998e-002
1.129898458082097e-001	7.220559e-002
1.130039901151134e-001	7.040027e-002
1.130215684372472e-001	6.956919e-002
1.130455274936956e-001	6.925429e-002
1.130796692048757e-001	6.917357e-002
1.132880000000000e-001	6.916472e-002
1.132880309415335e-001	6.917649e-002
1.132880928246006e-001	6.922218e-002
1.132881719375807e-001	6.933473e-002
1.132882585941325e-001	6.954332e-002
1.132883513815914e-001	6.987932e-002
1.132884488622811e-001	7.037141e-002
1.132885627186257e-001	7.113513e-002
1.132887002611750e-001	7.235464e-002
1.132889243336081e-001	7.506590e-002
1.132893181250060e-001	8.202830e-002
1.132901057078018e-001	1.027087e-001
1.132911615837972e-001	1.432020e-001
1.132925895109566e-001	2.193507e-001
1.132941695063223e-001	3.258397e-001
1.132949664691336e-001	3.909197e-001
1.132965603947564e-001	5.388790e-001
1.132974154112622e-001	6.265671e-001
1.132975928264223e-001	6.458174e-001
1.132976451696799e-001	6.515690e-001
1.132977498561952e-001	6.631533e-001
1.132977906269695e-001	6.676845e-001
1.132978342932221e-001	6.725551e-001
1.132978748444743e-001	6.770846e-001
1.132979178396012e-001	6.818881e-001
1.132979560753525e-001	6.861582e-001
1.132980000000000e-001	6.910621e-001
1.132980043924648e-001	6.915522e-001
1.132980131773942e-001	6.925319e-001
1.132980307472532e-001	6.944895e-001
1.132980610590507e-001	6.978615e-001
1.132980977775717e-001	7.019356e-001
1.132981712146136e-001	7.100457e-001
1.132991993332006e-001	8.186597e-001
1.133003743258714e-001	9.323643e-001
1.133027243112130e-001	1.131048e+000
1.133074242818963e-001	1.444243e+000
1.133152688250892e-001	1.814106e+000
1.133232091531219e-001	2.048024e+000
1.133334909509027e-001	2.214885e+000
1.133445961488289e-001	2.306266e+000
1.133598580546656e-001	2.360129e+000
1.133779420121878e-001	2.383209e+000
1.134045722597518e-001	2.391706e+000
1.134411302689609e-001	2.393619e+000
1.135078370968371e-001	2.393783e+000
1.137076546230096e-001	2.393893e+000
1.137140000000000e-001	2.393896e+000
1.137140580558269e-001	2.393861e+000
1.137141741674806e-001	2.393747e+000
1.137142407067435e-001	2.393632e+000
1.137143285756434e-001	2.393404e+000
1.137143834424634e-001	2.393211e+000
1.137144569944981e-001	2.392876e+000
1.137145437677716e-001	2.392370e+000
1.137146832024531e-001	2.391328e+000
1.137148350354789e-001	2.389862e+000
1.137150560151729e-001	2.387110e+000
1.137153157530623e-001	2.382916e+000
1.137157158301625e-001	2.374480e+000
1.137162437447149e-001	2.359640e+000
1.137171290616283e-001	2.327320e+000
1.137178851187653e-001	2.293065e+000
1.137185312640940e-001	2.258178e+000
1.137191621437295e-001	2.219372e+000
1.137198221791613e-001	2.174113e+000
1.137206137688409e-001	2.114140e+000
1.137215981000170e-001	2.033036e+000
1.137223151958945e-001	1.970239e+000
1.137225658082449e-001	1.947290e+000
1.137230670329456e-001	1.900181e+000
1.137232922157529e-001	1.878678e+000
1.137235496343853e-001	1.853697e+000
1.137240000000000e-001	1.809589e+000
1.137240088950096e-001	1.808710e+000
1.137240266850288e-001	1.806951e+000
1.137246722085812e-001	1.744676e+000
1.137253177321336e-001	1.684628e+000
1.137259632556860e-001	1.626809e+000
1.137266087792384e-001	1.571218e+000
1.137272543027908e-001	1.517855e+000
1.137278998263432e-001	1.466720e+000
1.137285453498956e-001	1.417814e+000
1.137330995948007e-001	1.091825e+000
1.137340513265714e-001	1.031801e+000
1.137359547901128e-001	9.243675e-001
1.137370375499762e-001	8.665684e-001
1.137378024277204e-001	8.280265e-001
1.137384081521927e-001	7.987542e-001
1.137389901703573e-001	7.716153e-001
1.137395044738767e-001	7.484288e-001
1.137400284673659e-001	7.256102e-001
1.137406279810151e-001	7.004378e-001
1.137412803864186e-001	6.741639e-001
1.137420985230052e-001	6.428034e-001
1.137430840980202e-001	6.073333e-001
1.137445423434852e-001	5.592300e-001
1.137467289447961e-001	4.963619e-001
1.137509585604325e-001	3.980417e-001
1.137570186794093e-001	2.934899e-001
1.137640842447506e-001	2.100924e-001
1.137705622120986e-001	1.605215e-001
1.137774108379378e-001	1.273311e-001
1.137843993750634e-001	1.059370e-001
1.137923148937100e-001	9.111712e-002
1.138008027011457e-001	8.178478e-002
1.138106968622630e-001	7.581885e-002
1.138219588948180e-001	7.238283e-002
1.138359060215557e-001	7.048826e-002
1.138531533491703e-001	6.960688e-002
1.138765906912769e-001	6.926602e-002
1.139097249159774e-001	6.917568e-002
1.141210000000000e-001	6.916472e-002
1.141210309415337e-001	6.917649e-002
1.141210928246012e-001	6.922218e-002
1.141211719375814e-001	6.933473e-002
1.141212585941332e-001	6.954332e-002
1.141213513815916e-001	6.987932e-002
1.141214488622816e-001	7.037141e-002
1.141215627186260e-001	7.113513e-002
1.141217002611764e-001	7.235464e-002
1.141219243336103e-001	7.506590e-002
1.141223181250139e-001	8.202830e-002
1.141231057078212e-001	1.027087e-001
1.141241615838162e-001	1.432020e-001
1.141255895109865e-001	2.193507e-001
1.141271695063495e-001	3.258397e-001
1.141279664691062e-001	3.909197e-001
1.141295603946197e-001	5.388790e-001
1.141304154113604e-001	6.265671e-001
1.141305928265389e-001	6.458174e-001
1.141306451696430e-001	6.515690e-001
1.141307498558512e-001	6.631533e-001
1.141307906275835e-001	6.676846e-001
1.141308342976015e-001	6.725556e-001
1.141308748456080e-001	6.770847e-001
1.141309178408862e-001	6.818882e-001
1.141309560733624e-001	6.861580e-001
1.141310000000000e-001	6.910622e-001
1.141310043926638e-001	6.915523e-001
1.141310131779913e-001	6.925321e-001
1.141310307486463e-001	6.944897e-001
1.141310610596431e-001	6.978616e-001
1.141310977764008e-001	7.019355e-001
1.141311712099160e-001	7.100452e-001
1.141321992791298e-001	8.186543e-001
1.141333742153741e-001	9.323543e-001
1.141357240878626e-001	1.131031e+000
1.141404238328398e-001	1.444217e+000
1.141482684308461e-001	1.814093e+000
1.141562085845192e-001	2.048013e+000
1.141664904152667e-001	2.214880e+000
1.141775953560987e-001	2.306263e+000
1.141928572185007e-001	2.360129e+000
1.142109407285658e-001	2.383209e+000
1.142375707014230e-001	2.391707e+000
1.142741275159435e-001	2.393621e+000
1.143408326096917e-001	2.393784e+000
1.145406407499854e-001	2.393894e+000
1.145470000000000e-001	2.393898e+000
1.145470580480469e-001	2.393862e+000
1.145471741441408e-001	2.393748e+000
1.145472406783192e-001	2.393634e+000
1.145473285436398e-001	2.393406e+000
1.145473834126054e-001	2.393213e+000
1.145474569630445e-001	2.392877e+000
1.145475437305658e-001	2.392371e+000
1.145476831558877e-001	2.391329e+000
1.145478349803675e-001	2.389864e+000
1.145480559470668e-001	2.387113e+000
1.145483156680000e-001	2.382919e+000
1.145487157132112e-001	2.374484e+000
1.145492435808170e-001	2.359647e+000
1.145501288258184e-001	2.327332e+000
